_id.country,_id.pub_date,avg_body_sentiment_comparative,avg_body_wink_normalized_score
Peru,2009-12-30,0.016506602641057,0.083820876804156
Russian Federation,2009-12-30,-0.002967359050445,0.001761420210728
Iraq,2009-12-30,-0.008018867924528,-0.064178613750868
Israel,2009-12-30,-0.007982136274337,-0.051098289028198
Nigeria,2009-12-30,-0.017992424242424,-0.435438562340353
Niger,2009-12-30,-0.017992424242424,-0.435438562340353
Myanmar,2009-12-30,-0.018026565464896,-0.327213553870979
Turkey,2009-12-30,-0.006782945736434,-0.218465724376326
Cuba,2009-12-30,-0.001889466225791,0.007644676846153
South Africa,2009-12-30,0.006012024048096,0.525965154988707
United Arab Emirates,2009-12-30,0.005994005994006,0.523822721827184
United States,2009-12-30,-0.004703127687496,-0.002215188713199
Sweden,2009-12-30,0.004249682068673,0.181798894833921
Japan,2009-12-30,0.003508969939753,0.022871666131743
Mexico,2009-12-30,0.00035035585883,0.019720456899557
Belize,2009-12-30,0.014643545279384,0.143914679366911
Germany,2009-12-30,-0.002380952380952,-0.004434493147172
Jersey,2009-12-30,0.01832884097035,0.470751629425854
Tristan de Cunha,2009-12-30,-0.001394956868267,-0.079576724224351
USSR,2009-12-30,-0.001394956868267,-0.079576724224351
European Union,2009-12-30,-0.001394956868267,-0.079576724224351
China,2009-12-30,-0.004878843102642,-0.189504326988642
Ascension Island,2009-12-30,-0.001394956868267,-0.079576724224351
Afghanistan,2009-12-30,-0.000703311926534,-0.005747989295782
Hong Kong,2009-12-30,0.007062825130052,0.039693191828492
Argentina,2009-12-30,-0.002380952380952,-0.004434493147172
"Ceuta, Mulilla",2009-12-30,-0.001394956868267,-0.079576724224351
Yemen,2009-12-30,-0.003598740440846,-0.010771385261754
Kosovo,2009-12-30,-0.001394956868267,-0.079576724224351
Czech Republic,2009-12-30,-0.002967359050445,0.001761420210728
Egypt,2009-12-30,-0.013547840812871,-0.075506505597909
Clipperton Island,2009-12-30,-0.001394956868267,-0.079576724224351
"France, Metropolitan",2009-12-30,-0.001394956868267,-0.079576724224351
India,2009-12-30,0.006306628749436,0.199671548843703
Malaysia,2009-12-30,-0.003598740440846,-0.010771385261754
Sudan,2009-12-30,0.006012024048096,0.525965154988707
Diego Garcia,2009-12-30,-0.001394956868267,-0.079576724224351
Brazil,2009-12-30,0.008014306184267,0.152446507948216
Anguilla,2009-12-30,0.014643545279384,0.143914679366911
Bulgaria,2009-12-30,-0.003598740440846,-0.010771385261754
United Kingdom,2009-12-30,-0.001394956868267,-0.079576724224351
Mali,2009-12-30,0.023247094113236,0.131192919202819
Canary Islands,2009-12-30,-0.001394956868267,-0.079576724224351
France,2009-12-30,0.006076831115014,0.143219005567057
Poland,2009-12-30,0.003956478733927,0.18489685151287
Malawi,2009-12-30,-0.015904572564612,-0.494084523990369
Egypt,2009-12-31,0.00519357884797,0.043503624818654
East Timor,2009-12-31,-0.005524861878453,-0.040396733234164
Indonesia,2009-12-31,-0.005524861878453,-0.040396733234164
France,2009-12-31,-0.005524861878453,-0.040396733234164
Argentina,2009-12-31,-0.028409090909091,-0.485185424782985
Guinea,2009-12-31,0.001806684733514,0.084941198572938
Gambia,2009-12-31,0.001806684733514,0.084941198572938
Afghanistan,2009-12-31,-0.002997002997003,-0.130426564432547
Iraq,2009-12-31,0.002677888293803,0.039869293614762
China,2009-12-31,0.0048304269811,0.054448511569381
Jersey,2009-12-31,0.000248337885482,0.173415622314181
Sudan,2009-12-31,0.008457511075312,0.082113725902483
Libya,2009-12-31,0.008457511075312,0.082113725902483
Japan,2009-12-31,-0.001141933918578,-0.004528824367322
Canary Islands,2009-12-31,0.0,0.053862783597442
"France, Metropolitan",2009-12-31,0.0,0.053862783597442
"Ceuta, Mulilla",2009-12-31,0.0,0.053862783597442
Diego Garcia,2009-12-31,0.0,0.053862783597442
United Kingdom,2009-12-31,0.0,0.053862783597442
Tristan de Cunha,2009-12-31,0.0,0.053862783597442
Ascension Island,2009-12-31,0.0,0.053862783597442
Yemen,2009-12-31,0.001919385796545,-0.019980029950087
Israel,2009-12-31,-0.002762430939227,-0.020198366617082
USSR,2009-12-31,0.0,0.053862783597442
Cuba,2009-12-31,0.0,-0.002589596220203
Sweden,2009-12-31,0.008699633699634,0.092699574248834
European Union,2009-12-31,0.0,0.053862783597442
United States,2009-12-31,0.0,0.006867208934428
Kosovo,2009-12-31,0.0,0.053862783597442
Mexico,2009-12-31,-0.008014247551202,-0.173076923076923
Clipperton Island,2009-12-31,0.0,0.053862783597442
Netherlands,2010-01-01,-0.0005359056806,-0.018511906792438
Georgia,2010-01-01,0.007638446849141,0.097807599554494
Canada,2010-01-01,0.014116575591986,0.104484206904197
Serbia,2010-01-01,-0.007568590350047,-0.289480366659924
Finland,2010-01-01,-0.007568590350047,-0.289480366659924
Saudi Arabia,2010-01-01,0.0,-0.187836214051495
Mali,2010-01-01,0.0,-0.122821527712587
Thailand,2010-01-01,0.015113350125945,0.093107408972749
Philippines,2010-01-01,0.015113350125945,0.093107408972749
Myanmar,2010-01-01,0.015113350125945,0.093107408972749
Israel,2010-01-01,-0.009560229445507,-0.187876128763172
Cambodia,2010-01-01,0.015113350125945,0.093107408972749
Japan,2010-01-01,0.015113350125945,0.093107408972749
Indonesia,2010-01-01,0.015113350125945,0.093107408972749
United States,2010-01-01,0.006610659640984,0.055890104122826
Ukraine,2010-01-01,0.012693375644586,0.064761951754721
Qatar,2010-01-01,0.012693375644586,0.064761951754721
Iraq,2010-01-01,0.00378914306526,0.003477555190521
Jersey,2010-01-01,0.0,0.164296744340571
Kosovo,2010-01-01,0.0,-0.107384993383958
Tristan de Cunha,2010-01-01,0.0,-0.107384993383958
USSR,2010-01-01,0.0,-0.107384993383958
Canary Islands,2010-01-01,0.0,-0.107384993383958
"France, Metropolitan",2010-01-01,0.0,-0.107384993383958
European Union,2010-01-01,0.0,-0.107384993383958
"Ceuta, Mulilla",2010-01-01,0.0,-0.107384993383958
Singapore,2010-01-01,0.015113350125945,0.093107408972749
France,2010-01-01,0.004247611415912,0.014990767286354
China,2010-01-01,0.007499784318066,0.065779688062018
Pakistan,2010-01-01,0.0,0.0
Malaysia,2010-01-01,0.004821943978196,-0.012790950953068
Iceland,2010-01-01,-0.0005359056806,-0.018511906792438
Clipperton Island,2010-01-01,0.0,-0.107384993383958
Peru,2010-01-01,0.005474886931683,0.021591340327219
Germany,2010-01-01,0.009566598239506,0.050325113040845
United Kingdom,2010-01-01,0.0,-0.107384993383958
India,2010-01-01,0.013404975618286,0.084623079329459
Australia,2010-01-01,-0.004198152812762,-0.034780417182013
Ascension Island,2010-01-01,0.0,-0.107384993383958
Yemen,2010-01-01,0.0,-0.187836214051495
Afghanistan,2010-01-01,-0.016713091922006,-0.135227168831635
Diego Garcia,2010-01-01,0.0,-0.107384993383958
Brazil,2010-01-02,0.002806361085126,0.100348479812324
Myanmar,2010-01-02,-0.015533980582524,-0.335083126633356
Sudan,2010-01-02,0.0,0.0
Saudi Arabia,2010-01-02,-0.005879692446857,-0.042080519471509
Nigeria,2010-01-02,-0.002939846223428,-0.021040259735755
United States,2010-01-02,0.0,-0.001255435175296
Guatemala,2010-01-02,-0.009935897435897,-0.015316279257376
Ecuador,2010-01-02,-0.009935897435897,-0.015316279257376
Jersey,2010-01-02,0.008312614350425,0.237331998560648
Andorra,2010-01-02,0.000767344230933,-0.015475106829996
USSR,2010-01-02,0.0,-0.086955888027317
Jamaica,2010-01-02,-0.011160174889388,-0.245789212768439
Niger,2010-01-02,-0.002939846223428,-0.021040259735755
Diego Garcia,2010-01-02,0.0,-0.086955888027317
Ascension Island,2010-01-02,0.0,-0.086955888027317
Clipperton Island,2010-01-02,0.0,-0.086955888027317
"France, Metropolitan",2010-01-02,0.0,-0.086955888027317
Chile,2010-01-02,0.002785515320334,0.091287092917528
Somalia,2010-01-02,-0.011962227114602,-0.116457969023976
Afghanistan,2010-01-02,0.0,-0.025940412943056
"Ceuta, Mulilla",2010-01-02,0.0,-0.086955888027317
European Union,2010-01-02,0.0,-0.086955888027317
Hong Kong,2010-01-02,0.0,0.0
Denmark,2010-01-02,-0.016028495102404,-0.171372690204352
Pakistan,2010-01-02,0.0,-0.013104700931882
Singapore,2010-01-02,0.007123775601069,0.184529145580741
Iraq,2010-01-02,-0.011278062977892,-0.041378310135381
Ireland,2010-01-02,0.009186351706037,0.062242147452293
Mexico,2010-01-02,-0.005207975718483,-0.091895558544249
United Kingdom,2010-01-02,0.0,-0.084086695037325
Canary Islands,2010-01-02,0.0,-0.086955888027317
Japan,2010-01-02,0.00463232708166,0.050444512425372
Yemen,2010-01-02,-0.006887825786828,-0.051811883657555
Mongolia,2010-01-02,-0.010780508840017,-0.062322316914631
Colombia,2010-01-02,-0.016552749459376,-0.21211696254047
Kosovo,2010-01-02,0.0,-0.086955888027317
Tristan de Cunha,2010-01-02,0.0,-0.086955888027317
China,2010-01-02,0.003553202629324,0.076694790643656
Slovenia,2010-01-03,0.011283497884344,0.085114486455046
Austria,2010-01-03,0.011283497884344,0.085114486455046
New Zealand,2010-01-03,0.013454861111111,0.105026822399028
Cuba,2010-01-03,0.006727430555556,0.052513411199514
Chile,2010-01-03,0.016433059449009,0.120126428000189
Guyana,2010-01-03,0.017310252996005,0.094900791744027
Uganda,2010-01-03,-0.011711711711712,-0.197886447164352
Central African Republic,2010-01-03,-0.011711711711712,-0.197886447164352
Nigeria,2010-01-03,-0.012752391073326,-0.05718954248366
Mali,2010-01-03,0.00227893096134,0.018855624630184
Kenya,2010-01-03,-0.034323622728584,-0.110307550857723
Yemen,2010-01-03,-0.017969095671093,-0.684266913313183
France,2010-01-03,0.000984742298773,-0.069708859785241
Andorra,2010-01-03,0.013681196309259,0.058468727593869
South Africa,2010-01-03,-0.007104795737123,-0.021932095620833
Southern Rhodesia,2010-01-03,-0.007104795737123,-0.021932095620833
Mozambique,2010-01-03,-0.007104795737123,-0.021932095620833
Norway,2010-01-03,0.026498422712934,0.246275514561805
Netherlands,2010-01-03,0.026498422712934,0.246275514561805
Bulgaria,2010-01-03,0.026498422712934,0.246275514561805
India,2010-01-03,0.009173396160363,0.052817638716859
Afghanistan,2010-01-03,0.004653130287648,0.052482237768265
Kosovo,2010-01-03,0.001380477592753,0.047270221439839
United Kingdom,2010-01-03,0.001380477592753,0.047270221439839
USSR,2010-01-03,0.001380477592753,0.047270221439839
Canary Islands,2010-01-03,0.001380477592753,0.047270221439839
"Ceuta, Mulilla",2010-01-03,0.001380477592753,0.047270221439839
Diego Garcia,2010-01-03,0.001380477592753,0.047270221439839
Clipperton Island,2010-01-03,0.001380477592753,0.047270221439839
Tristan de Cunha,2010-01-03,0.001380477592753,0.047270221439839
Mexico,2010-01-03,-0.011783470275495,-0.939936785999906
United States,2010-01-03,0.009024335016783,0.052888499398661
China,2010-01-03,0.020998183433425,0.122592397879154
Tunisia,2010-01-03,-0.034323622728584,-0.110307550857723
European Union,2010-01-03,0.001380477592753,0.047270221439839
Denmark,2010-01-03,-0.034323622728584,-0.110307550857723
Portugal,2010-01-03,0.013681196309259,0.058468727593869
Brazil,2010-01-03,0.003030303030303,0.18298126367785
Mauritius,2010-01-03,0.011345939933259,0.124272791017411
Niger,2010-01-03,-0.012752391073326,-0.05718954248366
Panama,2010-01-03,0.011345939933259,0.124272791017411
"France, Metropolitan",2010-01-03,0.001380477592753,0.047270221439839
Somalia,2010-01-03,-0.016905926000935,-0.052959374156806
Zimbabwe,2010-01-03,-0.007104795737123,-0.021932095620833
Jamaica,2010-01-03,0.007546565549002,0.059096697185537
Haiti,2010-01-03,0.011345939933259,0.124272791017411
Sudan,2010-01-03,-0.011711711711712,-0.197886447164352
Jersey,2010-01-03,0.003789867777717,0.121590360838057
Ascension Island,2010-01-03,0.001380477592753,0.047270221439839
Japan,2010-01-03,0.016433059449009,0.120126428000189
Morocco,2010-01-03,-0.040204678362573,-1.5
Israel,2010-01-03,0.014176961636189,0.098073616192446
Spain,2010-01-03,0.018922181323097,0.185274152789608
Poland,2010-01-04,-0.003991130820399,-0.029152404540929
Tajikistan,2010-01-04,-0.007345225603358,-0.078604856111155
China,2010-01-04,-0.007345225603358,-0.078604856111155
Japan,2010-01-04,-0.002486016159105,-0.041778637429368
Ireland,2010-01-04,0.017961876832845,0.088294460744644
Peru,2010-01-04,0.006435006435006,0.024543044110937
Norway,2010-01-04,0.006435006435006,0.024543044110937
Germany,2010-01-04,0.001221937807304,-0.002304680214996
Kenya,2010-01-04,-0.011313330054107,-0.124253409109688
Denmark,2010-01-04,-0.011313330054107,-0.124253409109688
South Africa,2010-01-04,0.011444921316166,0.215512736896268
Spain,2010-01-04,0.006113543958826,0.114936721161706
Canada,2010-01-04,0.011444921316166,0.215512736896268
Australia,2010-01-04,0.014885669510089,0.156050533320118
Jersey,2010-01-04,0.017796517580034,0.147324881456108
Haiti,2010-01-04,0.008093525179856,0.053059034659652
Cuba,2010-01-04,0.004437845890671,0.033709870043398
New Zealand,2010-01-04,0.012846246487355,0.11950692773855
Singapore,2010-01-04,0.0,-0.007595563511716
United States,2010-01-04,0.001549364754706,0.030876930820568
Pakistan,2010-01-04,-0.015428540777605,-0.157678112362636
France,2010-01-04,-0.022292993630573,-0.311625119420376
Uganda,2010-01-04,0.0,0.0
Canary Islands,2010-01-04,0.0,0.134695539871123
"France, Metropolitan",2010-01-04,0.0,0.134695539871123
"Ceuta, Mulilla",2010-01-04,0.0,0.134695539871123
Diego Garcia,2010-01-04,0.0,0.134695539871123
Kosovo,2010-01-04,0.0,0.134695539871123
Somalia,2010-01-04,-0.011313330054107,-0.124253409109688
Jordan,2010-01-04,-0.022292993630573,-0.311625119420376
European Union,2010-01-04,0.0,0.134695539871123
Iraq,2010-01-04,-0.014032610855742,-0.07419669852007
Lithuania,2010-01-04,0.018837284832738,0.112700339237111
Tristan de Cunha,2010-01-04,0.0,0.134695539871123
Turkey,2010-01-04,0.008093525179856,0.053059034659652
USSR,2010-01-04,0.0,0.134695539871123
Clipperton Island,2010-01-04,0.0,0.134695539871123
Ukraine,2010-01-04,-0.003991130820399,-0.029152404540929
India,2010-01-04,0.003256591544655,0.059439361168337
Panama,2010-01-04,-0.00038714672861,0.008222456763533
Belarus,2010-01-04,-0.003991130820399,-0.029152404540929
Dominica,2010-01-04,0.008093525179856,0.053059034659652
Egypt,2010-01-04,-0.001079136690647,0.019893307854298
Ecuador,2010-01-04,0.009544468546638,0.069574969793155
Switzerland,2010-01-04,0.0,-0.007595563511716
Yemen,2010-01-04,-0.003258508327299,-0.057538594435997
Bangladesh,2010-01-04,-0.001079136690647,0.019893307854298
United Kingdom,2010-01-04,0.0,0.134695539871123
Afghanistan,2010-01-04,-0.009550576789642,-0.098490270209107
Ascension Island,2010-01-04,0.0,0.134695539871123
Burma,2010-01-05,0.013966480446927,0.117300760222685
China,2010-01-05,0.015005359056806,0.179605302026775
Andorra,2010-01-05,0.021978021978022,2.0
Brazil,2010-01-05,-0.008921933085502,-0.119199229208307
Italy,2010-01-05,-0.005095108695652,-0.020729080381899
Serbia,2010-01-05,-0.00883218842002,-0.210424394156135
Malaysia,2010-01-05,0.0,0.0
Cayman Islands,2010-01-05,-0.011489992587102,-0.075042055068573
Bahamas,2010-01-05,-0.011489992587102,-0.075042055068573
Yemen,2010-01-05,0.0,0.0
Ukraine,2010-01-05,-0.003748438150771,-0.039623239600583
Belarus,2010-01-05,-0.003748438150771,-0.039623239600583
Jersey,2010-01-05,0.018506556882509,0.469443355696697
Myanmar,2010-01-05,0.013966480446927,0.117300760222685
Austria,2010-01-05,0.011283497884344,0.085114486455046
Kosovo,2010-01-05,0.0,0.046065594310746
USSR,2010-01-05,0.0,0.046065594310746
European Union,2010-01-05,0.0,0.046065594310746
"Ceuta, Mulilla",2010-01-05,0.0,0.046065594310746
Clipperton Island,2010-01-05,0.0,0.046065594310746
Ascension Island,2010-01-05,0.0,0.046065594310746
Georgia,2010-01-05,-0.003748438150771,-0.039623239600583
United Kingdom,2010-01-05,0.0,0.046065594310746
Switzerland,2010-01-05,0.005270678116844,0.056662404063874
France,2010-01-05,-0.005095108695652,-0.020729080381899
Croatia,2010-01-05,-0.00883218842002,-0.210424394156135
Tristan de Cunha,2010-01-05,0.0,0.046065594310746
"France, Metropolitan",2010-01-05,0.0,0.046065594310746
Afghanistan,2010-01-05,-0.065217391304348,-3.0
Canary Islands,2010-01-05,0.0,0.046065594310746
Israel,2010-01-05,0.014440433212996,0.065115070471792
Japan,2010-01-05,0.016099606615947,0.12057399005087
South Africa,2010-01-05,0.006006006006006,0.528134092664648
Malawi,2010-01-05,-0.012596899224806,-0.36883823596003
United States,2010-01-05,0.0,0.081010608256418
Slovenia,2010-01-05,0.011283497884344,0.085114486455046
Australia,2010-01-05,-0.005280017571584,-0.096078872613181
Diego Garcia,2010-01-05,0.0,0.046065594310746
Japan,2010-01-06,-0.002616659398168,-0.029193710406057
Hong Kong,2010-01-06,0.016729401923881,0.098671916197774
Mongolia,2010-01-06,-0.009476534296029,-0.038301789761375
China,2010-01-06,0.001372144236292,0.0103645296504
Bulgaria,2010-01-06,-0.007609668755595,-0.073158764417105
Colombia,2010-01-06,-0.009832841691249,-0.176885778412432
Israel,2010-01-06,-0.003663003663004,-0.333333333333333
Niger,2010-01-06,-0.00870809212232,-0.107916380488221
United States,2010-01-06,0.002671483553157,0.026330971687834
Kosovo,2010-01-06,0.0,-0.179925223592824
Tristan de Cunha,2010-01-06,0.0,-0.179925223592824
USSR,2010-01-06,0.0,-0.179925223592824
Canary Islands,2010-01-06,0.0,-0.179925223592824
Jersey,2010-01-06,0.011527195882796,0.274718733166365
European Union,2010-01-06,0.0,-0.179925223592824
Clipperton Island,2010-01-06,0.0,-0.179925223592824
Nigeria,2010-01-06,-0.00870809212232,-0.107916380488221
Switzerland,2010-01-06,0.004948268106163,0.056657127808272
Diego Garcia,2010-01-06,0.0,-0.179925223592824
Yemen,2010-01-06,-0.00728051391863,-0.03725297037536
France,2010-01-06,-0.005113164076882,-0.051176237411581
Taiwan,2010-01-06,-0.003136434918975,-0.0292765374852
Kenya,2010-01-06,-0.009139727340493,-0.147026464901685
United Kingdom,2010-01-06,0.0,-0.179925223592824
"France, Metropolitan",2010-01-06,0.0,-0.179925223592824
Afghanistan,2010-01-06,0.0,0.046880206157257
Jamaica,2010-01-06,-0.013500482160077,-0.264625540772746
Mexico,2010-01-06,-0.00544496207184,-0.088442889206216
Pakistan,2010-01-06,0.0,0.046880206157257
India,2010-01-06,0.013233979138639,0.06066401901032
Jordan,2010-01-06,0.001937233630376,0.015382340058805
Australia,2010-01-06,0.012073128665057,0.084171547000013
Slovakia,2010-01-06,-0.002,0.0
Canada,2010-01-06,0.003582008121136,0.034196476622364
Ascension Island,2010-01-06,0.0,-0.179925223592824
"Ceuta, Mulilla",2010-01-06,0.0,-0.179925223592824
Philippines,2010-01-06,-0.016870518768452,-0.125661215571697
Somalia,2010-01-06,-0.004778972520908,-0.029427389030624
Senegal,2010-01-07,0.014803625377644,0.072558167396598
Italy,2010-01-07,0.014803625377644,0.072558167396598
Georgia,2010-01-07,0.014908890115958,0.042699855852501
Guinea,2010-01-07,0.0,0.0
Sudan,2010-01-07,-0.021967213114754,-0.085147901328762
Denmark,2010-01-07,-0.021967213114754,-0.085147901328762
Sweden,2010-01-07,0.00184331797235,0.007026234169703
United Arab Emirates,2010-01-07,0.004840271055179,0.155542754209564
Japan,2010-01-07,-0.001185170669212,0.006308913147026
Brazil,2010-01-07,0.005936073059361,0.069602425300097
Egypt,2010-01-07,-0.018620623628356,-0.206099914170916
Kenya,2010-01-07,-0.015634769348075,-0.215035599457869
Rwanda,2010-01-07,-0.000958772770853,-0.030523384783368
United States,2010-01-07,-0.000722230279608,-0.002622069123165
Ireland,2010-01-07,-0.00258680279519,-0.094245905956086
"France, Metropolitan",2010-01-07,0.0,-0.087534606959668
Switzerland,2010-01-07,-0.012060301507538,-0.092905147735111
European Union,2010-01-07,0.0,-0.087534606959668
France,2010-01-07,-0.005523777023038,-0.040483955016059
"Ceuta, Mulilla",2010-01-07,0.0,-0.087534606959668
Ascension Island,2010-01-07,0.0,-0.087534606959668
Israel,2010-01-07,0.014803625377644,0.072558167396598
Pakistan,2010-01-07,-0.009373132385464,-0.077311704281026
Ethiopia,2010-01-07,-0.021967213114754,-0.085147901328762
Jordan,2010-01-07,-0.017305315203956,-0.100194527675692
Bermuda,2010-01-07,-0.009584664536741,-0.037570078533068
Tristan de Cunha,2010-01-07,0.0,-0.087534606959668
Turkey,2010-01-07,-0.022333461686562,-0.146841393429874
Somalia,2010-01-07,-0.021967213114754,-0.085147901328762
Cuba,2010-01-07,0.000649139889646,0.030116930096842
Canary Islands,2010-01-07,0.0,-0.087534606959668
Clipperton Island,2010-01-07,0.0,-0.087534606959668
Germany,2010-01-07,-0.009572063386591,-0.119161955210944
Kosovo,2010-01-07,0.0,-0.087534606959668
United Kingdom,2010-01-07,0.0,-0.087534606959668
China,2010-01-07,0.0,-0.023693311368551
Saudi Arabia,2010-01-07,-0.016211121480892,-0.098642959339312
Mexico,2010-01-07,0.002994011976048,0.047525591969524
Yemen,2010-01-07,-0.010088781275222,-0.05044452524875
Jersey,2010-01-07,0.009050380681209,0.230600933486566
USSR,2010-01-07,0.0,-0.087534606959668
Afghanistan,2010-01-07,0.001228878648233,0.004684156113136
